1509097335;ERROR_EVENT;playback in danger of stalling;
1509097336;STATUS;0;5255;24.500000;608;1080;1033.227905;Playing;Playing;
1509097338;STATUS;0;5303;24.000000;608;1080;1135.412598;Playing;Playing;
1509097340;STATUS;0;5352;24.500000;608;1080;192.742081;Playing;Playing;
1509097342;STATUS;0;5401;24.500000;608;1080;1060.392334;Playing;Playing;
1509097344;STATUS;0;5450;24.500000;608;1080;1071.370117;Playing;Playing;
1509097345;ERROR_EVENT;playback in danger of stalling;
1509097346;STATUS;0;5475;12.500000;608;1080;873.717773;Playing;Playing;
1509097346;ERROR_EVENT;underflow;
1509097348;STATUS;0;5475;0.000000;608;1080;873.717773;Playing;Playing;
1509097350;STATUS;0;5475;0.000000;608;1080;873.717773;Playing;Playing;
1509097352;STATUS;0;5475;0.000000;608;1080;873.717773;Playing;Playing;
1509097354;STATUS;0;5475;0.000000;608;1080;873.717773;Playing;Playing;
1509097358;RESPAWN;;
1509097358;BUFFERING;0.000000%;
1509097358;STATUS;0;0;0.000000;0;0;0.000000;Playing;Playing;
1509097358;BUFFERING;0.000000%;
1509097358;BUFFERING;4.000000%;
1509097358;BUFFERING;8.000000%;
1509097358;BUFFERING;12.000000%;
1509097358;BUFFERING;16.000000%;
1509097358;BUFFERING;20.000000%;
1509097358;BUFFERING;25.000000%;
1509097358;BUFFERING;29.000000%;
1509097358;BUFFERING;33.000000%;
1509097358;BUFFERING;37.000000%;
1509097358;BUFFERING;41.000000%;
1509097358;BUFFERING;45.000000%;
1509097358;BUFFERING;50.000000%;
1509097358;BUFFERING;54.000000%;
1509097358;BUFFERING;58.000000%;
1509097358;BUFFERING;62.000000%;
1509097358;BUFFERING;66.000000%;
1509097358;BUFFERING;70.000000%;
1509097358;BUFFERING;75.000000%;
1509097358;BUFFERING;79.000000%;
1509097358;BUFFERING;83.000000%;
1509097358;BUFFERING;87.000000%;
1509097358;BUFFERING;91.000000%;
1509097358;BUFFERING;95.000000%;
1509097358;BUFFERING;100.000000%;
1509097358;BUFFERING;100.000000%;
1509097358;WARNING_EVENT;starting late (-33383 us);
1509097358;ERROR_EVENT;underflow;
1509097359;ERROR_EVENT;picture is too late to be displayed (missing 683 ms);
1509097359;ERROR_EVENT;picture is too late to be displayed (missing 642 ms);
1509097359;ERROR_EVENT;picture is too late to be displayed (missing 600 ms);
1509097359;ERROR_EVENT;picture is too late to be displayed (missing 559 ms);
1509097359;ERROR_EVENT;picture is too late to be displayed (missing 544 ms);
1509097359;ERROR_EVENT;picture is too late to be displayed (missing 547 ms);
1509097359;ERROR_EVENT;More than 4 late frames, dropping frame;
1509097359;ERROR_EVENT;More than 4 late frames, dropping frame;
1509097359;ERROR_EVENT;More than 4 late frames, dropping frame;
1509097359;ERROR_EVENT;More than 4 late frames, dropping frame;
1509097359;ERROR_EVENT;More than 4 late frames, dropping frame;
1509097359;ERROR_EVENT;More than 4 late frames, dropping frame;
1509097359;ERROR_EVENT;More than 4 late frames, dropping frame;
1509097359;ERROR_EVENT;More than 4 late frames, dropping frame;
1509097359;ERROR_EVENT;More than 4 late frames, dropping frame;
1509097359;ERROR_EVENT;More than 4 late frames, dropping frame;
1509097360;STATUS;3;1;0.500000;360;640;0.000000;Playing;Playing;
1509097362;STATUS;6;33;16.000000;360;640;340.236542;Playing;Playing;
1509097364;STATUS;6;80;23.500000;360;640;353.804688;Playing;Playing;
1509097366;STATUS;6;129;24.500000;360;640;234.681671;Playing;Playing;
