1508855658;p1p1;1352.70;110050.91;111403.61;19.96;75.76;95.73;0.00;0.00
1508855658;p1p1;1352.70;110050.91;111403.61;19.96;75.76;95.73;0.00;0.00
1508855659;p1p1;1352.70;110050.90;111403.60;19.96;75.76;95.73;0.00;0.00
1508855659;p1p1;1352.70;110048.91;111401.61;19.96;75.73;95.69;0.00;0.00
1508855660;p1p1;1352.70;110048.91;111401.61;19.96;75.73;95.69;0.00;0.00
1508855660;p1p1;1352.70;110046.91;111399.61;19.96;75.70;95.66;0.00;0.00
1508855661;p1p1;1352.70;110050.90;111403.60;19.96;75.76;95.73;0.00;0.00
1508855661;p1p1;1352.70;110050.90;111403.60;19.96;75.76;95.73;0.00;0.00
1508855662;p1p1;1352.70;110052.90;111405.60;19.96;75.80;95.76;0.00;0.00
1508855662;p1p1;1352.70;110046.90;111399.60;19.96;75.70;95.66;0.00;0.00
1508855663;p1p1;1422.96;116262.70;117685.66;21.03;79.86;100.88;0.00;0.00
1508855663;p1p1;1438.36;117179.83;118618.19;21.26;80.46;101.72;0.00;0.00
1508855664;p1p1;1438.36;117175.84;118614.20;21.26;80.39;101.65;0.00;0.00
1508855664;p1p1;1438.36;117173.84;118612.20;21.26;80.36;101.62;0.00;0.00
1508855665;p1p1;1438.36;117169.85;118608.21;21.26;80.29;101.55;0.00;0.00
1508855665;p1p1;1438.36;117167.85;118606.21;21.26;80.26;101.52;0.00;0.00
1508855666;p1p1;1438.36;117165.85;118604.21;21.26;80.22;101.48;0.00;0.00
1508855666;p1p1;1438.36;117159.85;118598.21;21.26;80.12;101.38;0.00;0.00
1508855667;p1p1;1438.36;117157.86;118596.22;21.26;80.09;101.35;0.00;0.00
1508855667;p1p1;1438.36;117153.86;118592.22;21.26;80.02;101.28;0.00;0.00
1508855668;p1p1;1438.36;117153.86;118592.22;21.26;80.02;101.28;0.00;0.00
1508855668;p1p1;1438.36;117153.86;118592.22;21.26;80.02;101.28;0.00;0.00
1508855669;p1p1;1438.36;117153.86;118592.22;21.26;80.02;101.28;0.00;0.00
1508855669;p1p1;1438.36;117141.59;118579.95;21.26;79.89;101.15;0.00;0.00
1508855670;p1p1;1438.36;117141.59;118579.95;21.26;79.89;101.15;0.00;0.00
1508855670;p1p1;1438.36;117131.99;118570.35;21.26;79.79;101.05;0.00;0.00
1508855671;p1p1;1438.36;117122.31;118560.67;21.26;79.76;101.02;0.00;0.00
1508855671;p1p1;1438.36;117124.31;118562.67;21.26;79.79;101.05;0.00;0.00
